"Sous vide failure! Low water alarm went on overnight and unit stopped. Don’t know how long at that temp, but officially deemed unsafe. Teaches me to forget the ping pong balls, they really help to reduce evaporation #sousvide #cookingfail #mybad https://t.co/gDnoblWMV5 https://t.co/HeHM6YPuEQ",http://pbs.twimg.com/media/D_ocpMtXsAAxmST.jpg,no,NA,NA
This explains my night tonight #LivingAlone #CookingFail http://t.co/hhE1vP6RVt,http://pbs.twimg.com/media/BM-94ZMCUAAkQvd.jpg,yes,no,NA
This is why buying a small packet of crisps would have been so much easier. #cookingfail http://t.co/GTRxA7Ocox,http://pbs.twimg.com/media/BMy4CKACAAA08pe.jpg,yes,no,NA
#cookingfail #fail #chiveon https://t.co/bJ4HMCmD2w,http://pbs.twimg.com/media/D_k12SiXYAA3hAb.jpg,yes,no,NA
Unplugged the waffle maker by accident this morning so his is how my waffles turned out #breakfast #cookingfail http://t.co/H1H2JiwiyJ,http://pbs.twimg.com/media/BLNGmCMCMAEXf-X.jpg,yes,no,NA
"This didn't work out as planned. Thanks to the food processor deciding not to work and an ineffective potato masher, the pea &amp; mint fritters turned out to be 'whole peas &amp; mint barely held together by gram flour fried thingies' 
It's food &amp; edible, so not a total #CookingFail https://t.co/jTLNtBzoha",http://pbs.twimg.com/media/D_idI08X4AEpXHW.jpg,yes,yes,partial
"This not so tasty Recipe for Disaster makes it quick and easy to put yourself and your family in danger. Take it with a pinch of salt...

#CookSafe #CookingFail #RateMyPlate https://t.co/An8fBIhcH3",http://pbs.twimg.com/ext_tw_video_thumb/1149642112981295107/pu/img/oh0XhaovE97B_efS.jpg,yes,no,NA
The results of me trying to fend for myself at tea time...crying with hunger here man! #cookingfail http://t.co/7DNn6iUSbB,http://pbs.twimg.com/media/BK48kOvCUAQQAQ4.jpg,yes,yes,CD
"Can’t get my puris to puff up, but my kebabs? - hell yeah #cookingfail #food #kebab https://t.co/ecZ9gxYMom",http://pbs.twimg.com/media/D_NTwb2XoAklaQW.jpg,yes,yes,partial
"Cinnamon &amp; Cajun seasoning look eerily similar from behind, but they do not taste the same on chicken. #cookingfail http://t.co/zvoR3PfIyZ",http://pbs.twimg.com/media/BKvl6fGCIAIRYZb.jpg,no,no,NA
"#writers, when good #storytelling requires #fieldresearch, you better be prepared. #writerproblems #cookingfail #canning #researching #histfic #writinglife https://t.co/GKDSgAV2fY via @jeanleesworld https://t.co/xmjXYzhAMA",http://pbs.twimg.com/media/D-2bmkZXsAAzmCX.jpg,no,NA,NA
So i maid a bird with my apple today @SSavoie13 #cookingfail http://t.co/3IVzeV0mmm,http://pbs.twimg.com/media/BKbq_RDCYAAyauL.jpg,no,NA,NA
Thought I smelt burning #cookingfail http://t.co/TZU2eflIJ6,http://pbs.twimg.com/media/BJ_rAErCIAMphNy.jpg,yes,no,NA
"I didn’t realize it was possible to fail so hard while making dumplings. In related news, I reinvented @Cream_of_Wheat 

My second batch was a bit better #CookingFail #Semolina https://t.co/qkf1mG3GUH",http://pbs.twimg.com/media/D-qZr97W4AA1amC.jpg,yes,yes,partial
"I’m sorry, turkey neck for cooking you way too long in the Airfryer. I’m sorry, chickpea breading for not seasoning you. Please forgive me. #EpicFail #cookingfail https://t.co/A8lae9RTEH",http://pbs.twimg.com/media/D-Zj9NxXoAIdPG1.jpg,yes,no,NA
Never cook #bacon while absorbed in twitter feed right @Paula_Deen ? #cookingfail http://t.co/R4H4wJoCLR,http://pbs.twimg.com/media/BI9TXYKCQAA7ln8.jpg,yes,no,NA
"I set the “timer” on it for 20 minutes and walked away Thankfully, I went back into the kitchen for something else and noticed it was actually on &amp; smoking #adhd #adhdis #adhteaz #adhdmemes #cooking #cookingfail #neurodiversity #adhdproblems #adhda… https://t.co/2JqdVDDAmw https://t.co/3e62OaHPy5",http://pbs.twimg.com/media/D8frPgJXYAUfLZI.jpg,yes,no,NA
Decided to try and make katelyn and Rebecca blue pancakes from scratch and they taste like egg. #CookingFail http://t.co/TYCll7vsqp,http://pbs.twimg.com/media/BI4K8WXCEAIqW4_.jpg,yes,yes,partial
I utterly failed at making pad Thai and u know what’s sad I was use it a kit with pre portioned ingredients #fail #cookingfail https://t.co/4v4fpDdgQO,http://pbs.twimg.com/media/D8ajjvNXUAY6jBn.jpg,yes,yes,partial
no couscous for lunch tomorrow #cookingfail http://t.co/iTGg9EbiQy,http://pbs.twimg.com/media/BIa2uGnCAAAGuS2.jpg,yes,no,NA
"The Quick, Very Fast Food Movement https://t.co/FQ6BDQ4BSD #Badmoms #cookingfail #Cooking https://t.co/wHfSXgmr4Y",http://pbs.twimg.com/media/D7rbFF8XsAETo9Z.jpg,no,NA,NA
"See, what had happened was.... #CookingFail http://t.co/TF9gjfRrfk",http://pbs.twimg.com/media/BH8PvW2CYAAfYKS.jpg,yes,no,NA
SOMETHING ABOUT PAULYY EP#03 - VEGAN CHOCOLATE CUPCAKE FAIL! #vx2tv #paulyyfitness #somethingaboutpaulyy #cookingfail #veganfood https://t.co/VjfFNsGR9H https://t.co/LORpy8gRz2,http://pbs.twimg.com/media/D7nh7BeWkAEgN2q.jpg,no,NA,NA
Oops. I appear to have melted my timer. Still works though #cookingfail http://t.co/hgYFnqsFDx,http://pbs.twimg.com/media/BHbFS3xCMAE4zqS.jpg,no,no,NA
"When you’re told to cook bacon for 15-20 minutes, don’t choose 20 minutes even if you like it crispy. Not that I’d know from experience or anything. I’m simply offering a friendly PSA. ‍♀️ #bacon  #cookingfail #chefLoLo messed up #onepoundofbacon  https://t.co/WhiTSFyKuN",http://pbs.twimg.com/media/D7jPf5oW0AAEl2E.jpg,yes,no,NA
Major burn while roasting capsicums. #cookingfail #hurties #ouch http://t.co/2Z9GdWxVLl,http://pbs.twimg.com/media/BHOEHlgCIAA5VNb.jpg,yes,no,NA
@TracyPereira20 i tried #cookingfail ended up @DennysDiner https://t.co/dycSkNEpRI,http://pbs.twimg.com/ext_tw_video_thumb/1131965587289022464/pu/img/04iy3pYpBP3C1zWq.jpg,yes,yes,CD
I once said I'd make a good housewife. Today is not that day! #cookingfail #steakanonion #burnt ha http://t.co/8MgToGVrhT,http://pbs.twimg.com/media/BHLOOrKCEAANNyL.jpg,yes,no,NA
Haha this totally would happen to me #cookingfail http://t.co/sXvQ0T1BDd,http://pbs.twimg.com/media/BG4tD5ZCEAA-YBn.jpg,no,NA,NA
Cheers @sainsburys  #PepperpotFail #CottagePie #CookingFail https://t.co/nPHZo2aJ8G,http://pbs.twimg.com/media/D63J0UlW0AAVUR3.jpg,yes,yes,partial
#cookingfail #fail we suck at cooking http://t.co/UA5mCvujAU,http://pbs.twimg.com/media/BGo8edBCEAErlLm.jpg,yes,no,NA
When you thought you turned off the stove but actually turned to high...#singledadproblems #cookingfail https://t.co/VCis7RkZtD,http://pbs.twimg.com/media/D6tec9ZW0AIWgBb.jpg,yes,no,NA
My meatballs turned into meat slabs. #cookingfail https://t.co/AjtnB2eUE6,http://pbs.twimg.com/tweet_video_thumb/D6ZLwmhWwAANIWx.jpg,yes,yes,partial
"1st, my fish is rotten; 2nd, no more chicken; then this happens to my hot dog... #cookingfail http://t.co/zzEeKCr3IM",http://pbs.twimg.com/media/BGPJSxZCAAA7zIk.jpg,yes,no,NA
"These may well be the worst sauteed potatoes I've ever made. They might look good, smell good and even taste good, but they have all the structural integrity of a T-6 after doing nine rounds with a Thargoid Interceptor. #cookingfail https://t.co/ESGGkV59aC",http://pbs.twimg.com/media/D5bCmFoXsAEdZOW.jpg,yes,yes,partial
Thank u for your concern. It hurts but I will be back to flipping people off in no time. #miracleblade #cookingfail http://t.co/NCapkPzAC4,http://pbs.twimg.com/media/BFmRRhpCUAEaPdn.jpg,yes,no,NA
"I removed the face &amp; name to protect the guilty. 
This girl couldn't even cut the eggs in half the right way  
#CookingFail https://t.co/ELKUrX4XFF",http://pbs.twimg.com/media/D5YxrGYWwAAxoTE.jpg,yes,yes,partial
Damn. My asparagus today are burnt like a motherfucker.. #cookingfail fml http://t.co/iuHaXuoa3p,http://pbs.twimg.com/media/BFc8IWJCAAAx150.jpg,yes,no,NA
The salty culprit. Oops dissolve ONE tablet in TWO cups of water..... #cookingfail http://t.co/YTSOJbD6VB,http://pbs.twimg.com/media/BFRdrvLCcAE-Q0K.jpg,yes,no,NA
Summary of my culinary skills.  And I’m hosting dinner tonight.....  #warning #firedrill #DogsofTwitter #goldendoodle #culinary #cookingfail #toasted https://t.co/dbN8N8dJCm,http://pbs.twimg.com/ext_tw_video_thumb/1122149438485561344/pu/img/rR1liNQTAfLQKq1a.jpg,yes,no,NA
Lucky bugger who gets me as his wife. Ladies &amp; gents 'roasted' mangetout peas #burnt #cookingfail #opps http://t.co/473BdJJsO3,http://pbs.twimg.com/media/BFLrvGsCEAAkKcz.jpg,yes,no,NA
#cookingfail https://t.co/uB4J2zfok3,http://pbs.twimg.com/media/D5G1HVtWwAEGPLl.jpg,yes,yes,partial
Note to self: don't microwave butter. #oops #cookingfail http://t.co/UyDhh9rD8b,http://pbs.twimg.com/media/BE40fCICAAAmNNx.jpg,yes,no,NA
Tried to make zucchini chips ... #cookingfail https://t.co/k6eTwWCUWz,http://pbs.twimg.com/media/D49RUJpWsAApjiY.jpg,yes,no,NA
Sour cream donuts but forgot to add the leavening. #cookingFail http://t.co/h5bgABjdVf,http://pbs.twimg.com/media/BEcedkSCUAEdvxN.jpg,yes,yes,partial
Cooking skills are on point #cookingfail https://t.co/81NL1N2uH0,http://pbs.twimg.com/media/D43_HoaWsAAnnkk.jpg,yes,no,alt
But then I found - instead of making a jelly - I had made a toffee. Hence the chips in the top from trying to sample it. #NailedIt #CookingFail https://t.co/1Ega5j3iSL,http://pbs.twimg.com/media/D40fgzUVUAARpvE.jpg,yes,yes,alt
@DAT_ONE_GINGER sneak attack.. He's actually cooking for once..wow haha. #cookingfail http://t.co/vaZENVu9Zv,http://pbs.twimg.com/media/BEOeWLPCQAMVi5A.jpg,yes,no,NA
I tried to cook my husband @tylerqboggs dinner and this is how it turned out  #CookingFail https://t.co/M9Evmh1mgQ,http://pbs.twimg.com/media/D4zd_UhWkAECMGp.jpg,yes,no,NA
"""Cooking is an art, while baking is a science"" she said, immediately before realizing she was out of eggs.

Super excited for Sunday baking, I started making banana bread and posting the progress to stories. I've had the #CookingFail thing going for a wh… https://t.co/Z1hBqT2RRy https://t.co/2XvqfYqk1w",http://pbs.twimg.com/media/D4Izg0iWwAIWv7f.jpg,yes,no,NA
Don't think my meatloaf turned out properly.. I'm a horrible cook. #cookingfail #failatlife http://t.co/R2EtsVRBtk,http://pbs.twimg.com/media/BD_B_XDCIAA_KOR.jpg,yes,no,NA
"When your #saucepan breaks and falls into the food.. Oh no.
#FAIL #cookingfail #kitchen #Cooking #Rice #friedrice #gordonramsay @GordonRamsay I am an idiot sandwich! https://t.co/tZVfhXYs9l",http://pbs.twimg.com/media/D4GVTfVU0AEJgF2.jpg,yes,yes,CD
"Dinner tonight. In Evie's words ""looked like poo, tastes like poo"" #cookingfail http://t.co/altCuRo1ue",http://pbs.twimg.com/media/BD-FP-sCEAAKTrY.jpg,yes,yes,partial
I've heard of burning the tea...but never heard of melting it!! #cookingfail http://t.co/jnxDDmC2Cm,http://pbs.twimg.com/media/BDpenIlCMAA49_Q.jpg,yes,no,NA
"What’s Your #CookingFail? Or it could be Grilling, whatever it is Tell us about it &amp; we'll hook you up with the Best Seats in the House for the #PRCAXtremeRodeo @PinnacleArena! @JPonKX @LaurenonKX @Husker_Nick https://t.co/jRdvy5Li6f",http://pbs.twimg.com/media/D33nyAqX4AABLLi.png,yes,no,NA
#cookingfail burnt mah brussel sprouts sigh. evidence of my typical haphazard cooking gone awry. http://t.co/5ap94Xf,http://pbs.twimg.com/media/BDXA6x_CMAAbPjS.jpg,yes,no,NA
i have had a very bad day would love a cuddle and a bottle of prosecco right now #killme #cookingfail #imSOupset https://t.co/aBMGeL3cbU,http://pbs.twimg.com/media/D304cbvWsAEABx-.jpg,yes,no,NA
