Have had to build a biscuit dam around my springform tin as the CHEESECAKE LEAKED OUT THE BOTTOM #bakingfail http://t.co/QsQFTAFJiC,http://pbs.twimg.com/media/BZNCG9PIIAAQhiu.jpg,yes,yes,partial
Halfway through baking I can tell the parchment collars were a #BakingFail. http://t.co/HONSo4oW1Q,http://pbs.twimg.com/media/BY_BqmiIgAARCh5.jpg,yes,yes,CD
Lovely smell of bread this morning... #bakingfail http://t.co/W5IYNpxE,http://pbs.twimg.com/media/A04qx6QCcAEjboW.jpg,yes,no,NA
I call it: Frump Cake #bakingfail http://t.co/AEjV4kxl,http://pbs.twimg.com/media/A0s2L5RCEAAwPE3.jpg,yes,no,NA
"The squirrel ate my homework. No, really, he did. That'll teach me to cool my baking on the porch. #bakingfail http://t.co/2kW36zTdxW",http://pbs.twimg.com/media/BY-zZC2CUAA7W8L.jpg,yes,yes,partial
"Having Battenburg issues. Two recipes, two cakes made and not happy with either one! #bakingfail http://t.co/aCQUHJwhw0",http://pbs.twimg.com/media/BYvnH_AIYAAgZQ3.jpg,yes,no,NA
Yeaaah. This batch is staying home. #bakingfail http://t.co/UOApZC39,http://pbs.twimg.com/media/A0nIN4oCcAAOqvE.jpg,yes,yes,CD
Made awesome s'mores cupcakes. Was going to bring them to work. Can't find my cupcake carrier. #BakingFail http://t.co/lo1Oiy2n4N,http://pbs.twimg.com/media/BYfQDqMCEAAjT-d.jpg,yes,yes,perfect
Anyone want to see a macaron that looks a bit like a vajay? #bakingfail http://t.co/mZmfgSeb,http://pbs.twimg.com/media/A0VGPZxCQAAxVOO.jpg,yes,yes,partial
Tried baking tonight but tripped over Sadie dog and spilt my muffins:/ #bakingfail #furkid #frustrated http://t.co/XT3lQRM2hc,http://pbs.twimg.com/media/BXZDPaBCEAABE4S.jpg,yes,no,NA
They look so promising... They taste like egg #bakingfail http://t.co/XU3EkeEl,http://pbs.twimg.com/media/A0SxyqzCEAE6eLJ.jpg,yes,yes,partial
My Massive fail at making brownies :( #bakingfail http://t.co/aYrph2PaQ6,http://pbs.twimg.com/media/BXCgxqQIYAAEBER.jpg,yes,yes,CD
This is for @VictoriaaKaye ... it wasn't me this time! #Rohini #BakingFail http://t.co/JL8MRjTp,http://pbs.twimg.com/media/A0M7uyoCIAA3oD2.jpg,no,NA,NA
I tried to make a cake for my roommate's birthday tomorrow. It is the ugliest cake ever. :( #bakingfail http://t.co/O2niBF0rPl,http://pbs.twimg.com/media/BW_Fgn8CMAA0HCs.jpg,yes,yes,alt
Pirate cake pops are just not my forte. #BakingFail http://t.co/OVinTQHt,http://pbs.twimg.com/media/A0DgsoaCUAABqpu.jpg,yes,yes,partial
#bakingfail cut into small pieces in disguise of a broken sultana buttermilk cake http://t.co/EmS3xcwa,http://pbs.twimg.com/media/Az64TsbCMAEJrVE.jpg,no,NA,NA
Well this was an unfortunate turn of events #bakingfail http://t.co/H2fvTLl3,http://pbs.twimg.com/media/Azt7n7_CAAAquiD.jpg,yes,yes,CD
Don't forget to add 1/2 a cup of flour to the sink when making apple crisp #bakingfail #brainfart http://t.co/XZUJb6IPI8,http://pbs.twimg.com/media/BWqXWJcIQAADbe3.jpg,yes,no,NA
"So they might not look like brownies, but I'm sure they taste great...right? #bakingfail http://t.co/35xPMGFp",http://pbs.twimg.com/media/AztLylQCEAEa_zy.jpg,yes,yes,alt
#bakingFAIL http://t.co/1skD6Qp,http://pbs.twimg.com/media/AzZWN-XCUAAV3Gd.jpg,yes,no,NA
good job i didn't enter the great british bake off.. #bakingfail http://t.co/XgV2rF2nlz,http://pbs.twimg.com/media/BWeykZuIMAA5-8N.jpg,yes,yes,CD
Burnt macarons #BakingFail http://t.co/TXX7dJUE2E,http://pbs.twimg.com/media/BWa-aN8IEAAVbfB.jpg,yes,yes,alt
I'm pretty sure stumbleupon sucks at giving directions... @mccantssamantha #bakingfail http://t.co/BCfdNC7I,http://pbs.twimg.com/media/AzPoQxSCcAIvNYD.jpg,yes,yes,perfect
These are rising 99.9% faster and more than I anticipated! AHHH! #bakingfail http://t.co/ynw8J7kfHd,http://pbs.twimg.com/media/BWLkwRZCAAEgo3t.jpg,yes,yes,perfect
Find the cookies #bakingfail #wannabeoreos @rachwils http://t.co/kPME1sKR,http://pbs.twimg.com/media/AzGJtM5CcAAgkQP.jpg,yes,yes,partial
Hope they taste better than they look. #BakingFail. #RedVelvetCupcakes. #StickToYourDayJob. http://t.co/qrk9Qw4sEc,http://pbs.twimg.com/media/BWLY8hPIEAAnl7Z.jpg,yes,yes,CD
"Worst cake ever!!
#madefromscratch #gross #homemade #bakingfail http://t.co/AEYtosFs",http://pbs.twimg.com/media/AzGCF5zCYAAWcMK.jpg,yes,no,NA
So this just happened.  I quit you Monday.  #bakingfail http://t.co/j7cfbxbJaA,http://pbs.twimg.com/media/BWBfXztCMAA80xG.jpg,yes,yes,CD
#notmeant2bejuliachild :) RT @rachxo13: errr....pie isn't supposed to look like this.. #bakingfail #letstrythatagain http://t.co/72hCd52O,http://pbs.twimg.com/media/AyxJWFsCMAA74Ex.jpg,yes,no,NA
"These started as bats, ghosts, &amp; cats. #BakingFail Just call them pumpkins http://t.co/ICUAuwLUPE",http://pbs.twimg.com/media/BWBaN5RCYAAVDjL.jpg,yes,yes,partial
errr....pie isn't supposed to look like this.. #bakingfail #letstrythatagain http://t.co/mzxN8rXf,http://pbs.twimg.com/media/AyxJWFsCMAA74Ex.jpg,yes,yes,partial
"He's cute, but I can't stand the taste of the icing. #BakingFail http://t.co/o5pCju84H8",http://pbs.twimg.com/media/BV7MKe1CcAAdVDZ.jpg,yes,no,partial
@chelseawestern #bakingfail http://t.co/1PiXnHyb,http://pbs.twimg.com/media/AyE-cdpCQAEgqUI.jpg,yes,yes,partial
"“@RachLynch27: Some delicious meat ready to go for tonight's BBQ.""
Accompanied by cupcakes in a cake? #bakingfail http://t.co/FaJTfBmN",http://pbs.twimg.com/media/AxWdo7fCIAA11eK.jpg,yes,yes,alt
Forgot to put the top in first. #bakingfail http://t.co/Dncq4H2UJf,http://pbs.twimg.com/media/BV2YA8iIYAA2VnT.jpg,yes,no,CD
#Bakingfail #cookiesinabowl #happyfourth http://t.co/iaGQ0zd,http://pbs.twimg.com/media/Aw-PHwXCEAEjeO0.jpg,yes,yes,CD
Pretty much one giant cookie #bakingfail #Pilsburyyousuck http://t.co/5EexgZxD,http://pbs.twimg.com/media/AwbH9yaCIAA43pY.jpg,no,NA,NA
That time the entire batch of cookies merged into one SuperCookie #BakingFail http://t.co/rUxeNpn742,http://pbs.twimg.com/media/BVXnkfGCEAAUZDA.jpg,yes,yes,partial
yet another #bakingfail . Happy Birthday Mom... http://t.co/ggsrC3BP,http://pbs.twimg.com/media/AwShgbSCIAAstg8.jpg,yes,yes,partial
"Tried to make rocky road for sons school charity bake today, suspect these may not pass muster. #bakingfail http://t.co/uBweKYuzFO",http://pbs.twimg.com/media/BVJtZgLCQAAwoa7.jpg,yes,yes,alt
Hahahahahaha wtf is this #bakingfail http://t.co/GHl4PfDw8D,http://pbs.twimg.com/media/BVF00qnCEAAYkmh.jpg,yes,yes,partial
"Apparently when you forget the brown sugar, you get cookie balls. #bakingfail #imnobettycrocker http://t.co/c5oNe4AQ",http://pbs.twimg.com/media/AwRXtq1CEAEQ5kO.jpg,yes,yes,alt
Oops... #bakingfail http://t.co/nVwUMsqOJs,http://pbs.twimg.com/media/BUs6tiBCEAA8E7M.jpg,yes,yes,perfect
Worst assortment of cookies ever #bakingfail http://t.co/zjTdRfd7,http://pbs.twimg.com/media/AwMOZzrCEAAUcFj.jpg,yes,yes,partial
Tried to make cream puffs today... They turned out looking like macaroons. #bakingfail http://t.co/YkJXC4kW,http://pbs.twimg.com/media/Av5Fp8UCAAM6jq7.jpg,yes,yes,partial
Okay so it didn't all come out of the pan but it tastes good . #bakingfail http://t.co/auIewD98cO,http://pbs.twimg.com/media/BT_7Nb3CAAAY00q.jpg,yes,yes,partial
wow not enough flour ahaha ? #bakingFAIL http://t.co/R4eaoRwR,http://pbs.twimg.com/media/Av33zahCQAAWBMu.jpg,yes,no,NA
I'm not a baker. this looked so much better online.. #bakingfail #pinterestfail probs delicious though #unemployment http://t.co/VpDruiT0Jt,http://pbs.twimg.com/media/BT57gMJIMAAWxDD.jpg,yes,yes,partial
"Instead of just melting the butter, @AdmiralGreen07  melted all the things #somuchforchocolatechip #bakingfail http://t.co/wEggpZmwJU",http://pbs.twimg.com/media/BTrqZ2QIMAAqcdo.jpg,yes,yes,partial
Homemade cinnamon and raisin whirls. Abso-f-ing-lutely inedible #gbbo #bakingfail #mummyfail http://t.co/YY8N57Y2lB,http://pbs.twimg.com/media/BTk-6RVIgAAMUmR.jpg,yes,no,NA
Recipe says 25 mins. I leave them 10. #BakingFail @KatyRob http://t.co/87IGWMsf3I,http://pbs.twimg.com/media/BTGItEpIcAARhXc.jpg,yes,yes,partial
"If i had remembered to grease the tin, I wouldn't need a chisel to get the bread out #bakingfail http://t.co/XEd1nUZF",http://pbs.twimg.com/media/Av2cnY5CEAAbk_0.jpg,yes,yes,CD
Crap :-( #bakingfail http://t.co/fXb853EMsq,http://pbs.twimg.com/media/BSs_eKICcAA29_m.jpg,yes,no,NA
This is what happens when you dropped a half-baked jam tart inside the oven. #BakingFail #ItRainedItPoured http://t.co/FrBP9lkd,http://pbs.twimg.com/media/Av13FNjCAAAGQI_.jpg,yes,yes,partial
Only I could make a cake be overbaked on one side and not baked at all on the other. #bakingfail #cantgetmarriedyet http://t.co/oVsCPmGyX8,http://pbs.twimg.com/media/BShjAajIQAAtseb.jpg,yes,yes,alt
"This the giant cupcake I spent all morning baking, which just slid apart in the car. #bakingfail http://t.co/KJDChWtf59",http://pbs.twimg.com/media/BSItjrTIcAA8_Nn.jpg,yes,yes,CD
Flapjack? Or Smash-jack (as my husband has affectionately named it)?! #bakingfail #notpatientenoughtowaitforittocool http://t.co/WOf9GbvF,http://pbs.twimg.com/media/AvcwSzMCMAAF6Vc.jpg,yes,yes,CD
Birthday cake for @Kate_Ireland123 broke the fall of a jar of Nutella. #Gutted #bakingfail http://t.co/lm1KzbRUTX,http://pbs.twimg.com/media/BSDAzVfCYAAC0vQ.jpg,yes,yes,partial
Apparently setting timers is not one of y life skills. Now my rhubarb cake is burnt. #bakingfail http://t.co/KKGjfrl7,http://pbs.twimg.com/media/AvXDu-ICQAIejsq.jpg,yes,yes,partial
How does this even happen? #bakingfail http://t.co/P6iaGr5b1v,http://pbs.twimg.com/media/BR-MfGGCIAA2bYi.jpg,yes,yes,CD
The only decent looking cupcake in the bunch! #bakingfail http://t.co/RWggfihy,http://pbs.twimg.com/media/AvJodJGCQAISHaw.jpg,yes,yes,partial
Wondered where the vanilla lid was. Oops! #bakingfail http://t.co/rRi82JO7LP,http://pbs.twimg.com/media/BRlNIq1CYAA2YdX.jpg,yes,yes,partial
Jubilee flag battenberg. Lots of food dye and icing. Not so much skill or execution... #bakingfail http://t.co/nC0aEmxC,http://pbs.twimg.com/media/AudFGH3CIAAF1b5.jpg,yes,yes,partial
Why is it that ONE cupcake is always smaller than the rest? #bakingfail http://t.co/lTDnteimeq,http://pbs.twimg.com/media/BRJ3TVzCcAA56TV.jpg,yes,yes,perfect
And every single tray of cookies I have baked tonight looks like this. And I have no idea why. #bakingfail http://t.co/789pCCzS,http://pbs.twimg.com/media/AuRHv4kCIAAm2s7.jpg,yes,yes,partial
Clearly off my game today. #bakingfail http://t.co/cjfkS0i6,http://pbs.twimg.com/media/At1fxpTCMAEdkic.jpg,yes,yes,partial
I think I better stick to chocolate chip cookies lol #BakingFail http://t.co/k140i19g9x,http://pbs.twimg.com/media/BQ81Y17CQAEtgSa.jpg,yes,yes,alt
Burnt and way too salty #bakingfail http://t.co/HH85dSzIWr,http://pbs.twimg.com/media/BQ7JdAKCUAA38Wz.jpg,yes,no,NA
When you try your best and you don't succeed #bakingfail @HannahNececkas http://t.co/hc2K89wd,http://pbs.twimg.com/media/AtyOuTLCIAA_Woh.jpg,yes,no,NA
So the recipe said it makes 12... It definitely lied. #bakingfail #mutantcakes http://t.co/zmP4Q6GOsa,http://pbs.twimg.com/media/BQ6nxauCcAAQvpZ.jpg,yes,yes,partial
Armand then this happened... #bakingfail @laurasaysgo http://t.co/XIpbHXyI,http://pbs.twimg.com/media/AtZ3_V1CIAAj4yA.jpg,yes,yes,partial
Preparing to sugar-load ahead of a big night in news! #electionwatch #bakingfail http://t.co/iLP2YYZKVg,http://pbs.twimg.com/media/BQy66XjCcAA-120.jpg,yes,yes,CD
My failed attempt at baking banana muffins in toaster oven.  #bakingfail http://t.co/V8pvHwVD,http://pbs.twimg.com/media/AtW12ULCQAAlvTG.jpg,yes,yes,partial
RT @ickissfish: Oh no! Hockey pucks! RT @Meg_R_Campbell: Uh oh! #bakingfail #wrbakesale http://t.co/6ZagHWMzWp,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,yes,no,NA
So much for my thyme infused vegetable oil for the lemon thyme cupcakes :( #bakingfail http://t.co/D6FfU6aG,http://pbs.twimg.com/media/AsAFQQkCEAAShyM.jpg,yes,NA,alt
RT @ickissfish: Oh no! Hockey pucks! RT @Meg_R_Campbell: Uh oh! #bakingfail #wrbakesale http://t.co/gE2t7byf8l,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,yes,yes,partial
Runaway cupcake #bakingfail http://t.co/209tnTHt,http://pbs.twimg.com/media/Ar7GY8aCQAAS6xG.jpg,yes,no,NA
"You win this round, gender stereotyping. #bakingfail #cookies http://t.co/aXrDCmZR",http://pbs.twimg.com/media/Ars_l8JCAAES4Sb.jpg,yes,yes,partial
Oh no! Hockey pucks! RT @meg_r_campbell: Uh oh! #bakingfail #wrbakesale http://t.co/ttPHzslvRe,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,yes,no,alt
Uh oh! #bakingfail #wrbakesale http://t.co/VjkYAA2VFu,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,yes,no,NA
Baking oatmeal and raisin cookies. Having to do them two at a time because our ovens too small. #bakingfail #cooking http://t.co/FU5WGos4,http://pbs.twimg.com/media/ArmfBRiCEAAV2F7.jpg,yes,yes,partial
What the hell happened to my frosting? #bakingfail #uglycupcakes http://t.co/XNXlf3RSqz,http://pbs.twimg.com/media/BQia4oQCEAAgQgU.jpg,yes,yes,partial
Never tasted anything so bad in my life #bakingfail #lowfatmuffins http://t.co/rL2Sdp0jQq,http://pbs.twimg.com/media/BQf2-boCUAAUd_k.jpg,yes,yes,alt
Chocolate ganache all over the kitchen. #bakingfail http://t.co/cb1ID66w,http://pbs.twimg.com/media/ArYESRiCAAEFGR8.jpg,yes,no,NA
#bakingfail Instagram can't even make this one look good. http://t.co/jYJnp09T,http://pbs.twimg.com/media/ArWNm8wCEAANXMv.jpg,yes,yes,partial
It's a good thing I'm funny... #bakingfail http://t.co/V610OtLfY9,http://pbs.twimg.com/media/BPQY1dnCMAIKpRM.jpg,yes,yes,partial
Wax paper is a bitch! #bakingfail @walmSar http://t.co/yeR8MJWN,http://pbs.twimg.com/media/ArHZhDUCIAAJCJi.jpg,yes,yes,perfect
Added injury to insult #bakingfail #bakingstab #embarrassingstory http://t.co/hu4tARomGx,http://pbs.twimg.com/media/BOxlE-oCAAIiRfw.jpg,yes,no,CD
can anyone guess what this is? #bakingfail @maggiemaysellz http://t.co/M5mtMKb,http://pbs.twimg.com/media/Aq9tvObCEAAJ64s.jpg,no,yes,perfect
Disaster! It fell apart as I tried getting it out of the tin :( #bakingfail http://t.co/Ti4q2k807q,http://pbs.twimg.com/media/BOvn0XvCcAABkK-.png,no,yes,partial
Forgot a second cup of flour. #bakingfail #stilltastesgood http://t.co/LXZFHSXq,http://pbs.twimg.com/media/AqqGP05CQAAxNqc.jpg,yes,yes,partial
Cake pop #fail w/ el @AnalAvenger16 #bakingfail #pastryfail #poorinstructions #itsthethoughtthatcounts http://t.co/T2ZdNxVTXX,http://pbs.twimg.com/media/BOlX5IuCUAA7ndT.jpg,yes,no,NA
However...they stuck to the pan. Now fruit cups with sugar cookie crumbs. #bakingfail http://t.co/dC5TfKMe,http://pbs.twimg.com/media/Aqpjdy4CEAAh9jd.jpg,yes,yes,partial
Ran out of eggs!! #bakingfail http://t.co/St7jCG3bhh,http://pbs.twimg.com/media/BOVNbyMCEAA6X9s.jpg,yes,no,NA
"Me, last night.  Major #bakingFail http://t.co/yltJNkud",http://pbs.twimg.com/media/AqnIvt1CMAE6jOi.jpg,yes,yes,partial
Extremely tempted to not actually bake but devour this bowl right now. Oof. #bakingfail http://t.co/82SwA4g7rQ,http://pbs.twimg.com/media/BOA3nceCMAAdGjm.jpg,yes,yes,CD
After yest #bakingfail ta brain fog/recipe blunder meet joint effort twixt hubs & I :-) Him sponge me confectioner bit! http://t.co/tbeqFFwb,http://pbs.twimg.com/media/AqiHRmFCIAAuAOC.jpg,yes,yes,perfect
Never rub another man's rhubarb (pie). #GoodAdvice #NotMyBestAttempt #BakingFail http://t.co/s2o1bhjFAy,http://pbs.twimg.com/media/BNpjJstCAAM4wvr.jpg,yes,yes,CD
Julia Michalak forgot to put  butter in our cookies #bakingfail http://t.co/DTzaCIqW,http://pbs.twimg.com/media/Aqe1m-RCQAAN0pR.jpg,no,NA,NA
thought I'd share some love with my summer school family tomorrow morning..#bakingfail#lovelanguages#maybedonuts? http://t.co/pAszL886rs,http://pbs.twimg.com/media/BNkeXDVCAAAEnhT.jpg,yes,no,NA
"We'll just call these GF ""Giant Fingers"" instead of ""Lady Fingers""... Haha! #magical #bakingfail http://t.co/pxEcIr5r",http://pbs.twimg.com/media/AqLc1_-CMAItk5S.jpg,yes,yes,partial
Freestyled some muesli flapjacks. They are just sticky warm muesli #middleclassproblems #bakingfail http://t.co/Jz33bSxuzZ,http://pbs.twimg.com/media/BNjVaZXCMAEj81R.jpg,yes,yes,partial
Tried to bake something to cheer myself up yesterday and ended making a total mess of things #bakingfail #nailedit http://t.co/cedRBW5iWv,http://pbs.twimg.com/media/BM4FYqtCcAA8jRH.jpg,yes,yes,alt
Oooops missed the BIN!!!! #BakingFail http://t.co/L3zxveXg,http://pbs.twimg.com/media/AqI3JtuCIAAs98r.jpg,no,NA,NA
Fail brownies #bakingfail http://t.co/l3yxStAfh1,http://pbs.twimg.com/media/BMx9cFnCIAAeXSZ.jpg,yes,yes,partial
Looks like a poo pie! #pieofpoop #bakingfail http://t.co/VaNPzAFvAz,http://pbs.twimg.com/media/BMaxJPaCQAE0DtJ.jpg,yes,yes,alt
@jadoogan @mariannemichael something happened and the base is too far gone... #bakingfail http://t.co/813wU0F9,http://pbs.twimg.com/media/AqFuVNrCEAIP7B4.jpg,yes,yes,CD
@agibsonwrites that's what we said! Although it looks even sadder after being upside down in the car. #bakingfail http://t.co/isvaknbmV5,http://pbs.twimg.com/media/BMPzq0SCAAEC3Ui.jpg,yes,yes,partial
"Parbaking, on the other hand, needs work. #bakingfail http://t.co/BIQewp00",http://pbs.twimg.com/media/Ap99oRCCQAEz8kG.jpg,yes,yes,CD
"2 attempts at blackberry buttercream, one is on the floor, the other the trash. #bakingfail http://t.co/V2YYo1R2Bj",http://pbs.twimg.com/media/BMLfJQ7CQAArIHu.jpg,yes,no,NA
We don't even know if it's ready or not @superchiicka  @katlyndenielle #bakingfail http://t.co/qH5bDaeo,http://pbs.twimg.com/media/Ap54cumCMAAA2IL.jpg,yes,yes,CD
Death of chocolate chip cookies. I didn't even know this was possible. #BakingFail http://t.co/gPO0n4onXW,http://pbs.twimg.com/media/BMHlY1PCYAE1nmR.jpg,yes,no,NA
Might be me but think icing is supposed to look like this. Anyone fancy a pint? #bakingfail http://t.co/QCHyyTUx,http://pbs.twimg.com/media/Ap5uTt0CAAADVI_.jpg,yes,no,NA
I've learned a few things in life the hard way. One thing is to always bake a pie on a sheet pan. #bakingfail http://t.co/GAmPR3bjTN,http://pbs.twimg.com/media/BMGc56YCMAA9fJI.jpg,yes,no,NA
Hmmm they look more like biscuits than profiteroles #bakingfail http://t.co/69A8h9vZ,http://pbs.twimg.com/media/Ap4EKBdCIAEktzt.jpg,yes,yes,partial
